row_id,receptor,input_state_claim,uniprot,input_path,input_sha256,backbone,arm,seed_outer,seed_inner,cell_id,gpcr_class,d_npxxy_oh,d_gpcrdb_tm6_tilt_246_637_ca,tm6_kink_angle,delta_to_active,delta_to_inactive,rmsd_to_active_ref,rmsd_to_inactive_ref,npxxy_active,tilt_active,active,threshold_npxxy_used,threshold_tilt_used,threshold_kink_used,plddt_mean,plddt_at_anchors,plddt_at_anchors_list,min_plddt_at_anchor,n_interface_contacts_ga_receptor,d_ga_alpha5_r350_ca,plddt_ga_alpha5,engaged,tm6_helicity_6_30_6_50,tm6_helicity_pass,excl_E1,excl_E2,excl_E3,excl_E3_tilt,excl_E3_npxxy,excl_E4,excl_E5,excl_any,excl_reason,ref_pdb_sha_active,ref_pdb_sha_inactive,passed,A1_amino_acid_identity,A2_fasta_completeness,A3_wrong_chain,A4_reference_class_match,A5_species_match,A6_receptor_identity,scorer_git_sha,scorer_version
20,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_956346741/boltz_results_0003/predictions/0003/0003_model_0.cif,f6f2652cc51e6a06ea15b0cec8cf8590cf4c3444d2184266c5c856e93bc1481c,boltz,apo,956346741,956346741,5HT1B_apo_boltz,A,12.943131582449434,13.393827749896593,155.66762855268703,-8.903375350053933,-7.574510470327761,2.0474,1.1866,False,False,False,9.08,14.932,,77.4566486163017,89.40145072937011,"[90.14800262451172, 93.83899688720703, 91.86100006103516, 79.89900207519531, 84.0250015258789, 87.56400299072266, 97.0250015258789, 86.43800354003906, 93.26599884033203, 86.40499877929688, 97.8740005493164, 95.78199768066406, 96.94999694824219, 95.70600128173828, 85.16000366210938, 71.822998046875, 84.45899963378906, 91.89800262451172, 93.0770034790039, 84.83000183105469]",71.822998046875,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
21,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_956346741/boltz_results_0003/predictions/0003/0003_model_1.cif,47689b049614ca13a477405d905c855706d125b5b6ad894e1b6e780e6ff12778,boltz,apo,956346741,956346741,5HT1B_apo_boltz,A,12.679444460555043,13.299490547509706,155.0713961201423,-8.87307345263416,-7.544208572907987,2.1081,1.2118,False,False,False,9.08,14.932,,77.53161778572279,89.26724967956542,"[89.61799621582031, 93.7699966430664, 91.98600006103516, 79.10700225830078, 83.78900146484375, 87.67400360107422, 97.03800201416016, 86.63400268554688, 93.4739990234375, 86.53900146484375, 97.89399719238281, 95.5479965209961, 96.94999694824219, 95.56999969482422, 83.85900115966797, 72.53099822998047, 83.52300262451172, 91.86399841308594, 93.01799774169922, 84.95899963378906]",72.53099822998047,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
22,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_956346741/boltz_results_0003/predictions/0003/0003_model_2.cif,2a846afb4c6e6dc2afaf172528ee8875f3df61731cfb235727171c002a7d147b,boltz,apo,956346741,956346741,5HT1B_apo_boltz,A,12.45517013557824,12.885704401269647,155.31792593509235,-8.855705883691547,-7.526841003965375,2.2489,1.3278,False,False,False,9.08,14.932,,76.76638473119492,89.97095031738282,"[90.927001953125, 94.36699676513672, 92.49700164794922, 81.28700256347656, 86.03700256347656, 89.2040023803711, 97.26699829101562, 88.47100067138672, 93.90299987792969, 87.46499633789062, 98.00499725341797, 95.62100219726562, 97.08799743652344, 95.6500015258789, 85.73300170898438, 71.73100280761719, 83.38999938964844, 92.5790023803711, 93.26699829101562, 84.93000030517578]",71.73100280761719,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
23,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_956346741/boltz_results_0003/predictions/0003/0003_model_3.cif,6ba9af9d2183817c2d111f29c40ca106d61b50df6a91c5f66dab5cb295309269,boltz,apo,956346741,956346741,5HT1B_apo_boltz,A,13.417134209588124,13.16520433198437,155.64173416537884,-8.303850061414625,-6.974985181688453,2.1261,1.2155,False,False,False,9.08,14.932,,76.59098971929306,89.53440017700196,"[90.41600036621094, 93.94300079345703, 92.18900299072266, 80.10299682617188, 84.54199981689453, 88.23100280761719, 97.08799743652344, 87.30000305175781, 93.56700134277344, 86.38800048828125, 97.91799926757812, 95.38999938964844, 97.0009994506836, 95.54499816894531, 85.375, 72.25299835205078, 83.7030029296875, 92.11100006103516, 92.9020004272461, 84.7229995727539]",72.25299835205078,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
24,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_956346741/boltz_results_0003/predictions/0003/0003_model_4.cif,a1d42c29c22c847b020d81f319f467618201a3602ee8c20d8b47d7424cc5a084,boltz,apo,956346741,956346741,5HT1B_apo_boltz,A,12.256137234255336,13.057837425584683,153.65484519657497,-8.296210099340035,-6.967345219613863,2.1987,1.2749,False,False,False,9.08,14.932,,76.55323314177684,88.6020492553711,"[88.7249984741211, 93.20700073242188, 90.80799865722656, 75.4219970703125, 81.52999877929688, 87.88700103759766, 96.88899993896484, 85.43900299072266, 93.61599731445312, 86.37799835205078, 97.79199981689453, 94.97200012207031, 96.71499633789062, 95.40499877929688, 82.08799743652344, 72.5770034790039, 83.59600067138672, 91.16899871826172, 92.86100006103516, 84.96499633789062]",72.5770034790039,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
25,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_chai/6c60faf66064/chai/seed_1298514630/pred.model_idx_0.cif,ea8ee2457a84332862c340a6f4cfffdefa4d039a928b89a9c71037a1b8dff911,chai,apo,1298514630,1298514630,5HT1B_apo_chai,A,13.82977418470743,15.402127742620497,154.60350831287053,-6.471347202047495,-5.142482322321323,1.5529,1.1344,False,True,False,9.08,14.932,,74.71293486660309,83.82006959910345,"[77.07445422085848, 86.75100072224934, 89.18524996439616, 67.15711127387152, 82.42028481619698, 78.572083791097, 93.69087409973145, 83.65712642669678, 91.8355712890625, 78.39312601089478, 94.57162475585938, 89.89285714285714, 92.85350112915039, 92.68899993896484, 71.73918221213601, 68.63537502288818, 74.92927343195134, 88.2943754196167, 92.98757062639508, 81.07174968719482]",67.15711127387152,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
26,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_chai/6c60faf66064/chai/seed_1298514630/pred.model_idx_1.cif,2bc06af57ab4a340d1e9c278dfb771cfe3ddcac7ff2c0d31b701ca96d9e1a984,chai,apo,1298514630,1298514630,5HT1B_apo_chai,A,13.657105586470362,15.434834660598083,152.53997658750544,-4.621613258133314,-3.2927483784071416,1.3431,1.0896,False,True,False,9.08,14.932,,74.57915875075577,83.51292316115436,"[76.62954607876864, 86.36333274841309, 88.72499974568684, 63.84422259860568, 81.3432856968471, 78.61491711934407, 93.67312622070312, 82.98575019836426, 91.83771296909877, 78.31612396240234, 94.58087539672852, 89.90099988664899, 92.92470016479493, 92.6876007080078, 71.5328185341575, 68.40024995803833, 76.08218245072798, 87.57862567901611, 93.30514308384487, 80.93225002288818]",63.84422259860568,,,,,0.9047619047619048,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
27,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_chai/6c60faf66064/chai/seed_1298514630/pred.model_idx_2.cif,7ddf147ddfb747d5254fc231cfbb23e91045303cc30e57102959b621977b0949,chai,apo,1298514630,1298514630,5HT1B_apo_chai,A,13.795316415363583,15.454056069524272,155.7636433793803,-6.46420579901716,-5.135340919290988,1.5159,1.1575,False,True,False,9.08,14.932,,74.58661293057715,83.81750373499045,"[76.35136344216086, 86.40416653951009, 89.12800025939941, 67.3501107957628, 82.25328499930245, 78.46091715494792, 93.68974876403809, 83.2752513885498, 91.80228533063617, 78.17550039291382, 94.59662628173828, 89.93114362444196, 92.94010009765626, 92.57939758300782, 71.73709175803445, 68.82262372970581, 76.68381847034802, 87.86462593078613, 93.29514421735492, 81.00887393951416]",67.3501107957628,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
28,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1509006979/boltz_results_0002/predictions/0002/0002_model_4.cif,244ed06c9168d669094b3546932c59992b24b03d43060f5668aa3b7438a83af7,boltz,apo,1509006979,1509006979,5HT1B_apo_boltz,A,12.524490575831818,13.134196221638383,155.1991096173021,-8.299155016134764,-6.970290136408591,2.1002,1.2333,False,False,False,9.08,14.932,,75.89263066511887,89.14404983520508,"[89.98899841308594, 93.68800354003906, 91.7030029296875, 79.71900177001953, 84.06099700927734, 88.08100128173828, 96.96900177001953, 86.88300323486328, 93.2959976196289, 86.13300323486328, 97.8479995727539, 95.56199645996094, 96.91400146484375, 95.30400085449219, 82.9219970703125, 71.30500030517578, 83.14099884033203, 91.9219970703125, 92.9209976196289, 84.5199966430664]",71.30500030517578,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
29,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1953046039/boltz_results_0004/predictions/0004/0004_model_0.cif,5e6ccce05b62da7df2a909758194ab0cda8a75c1a5a867907042ddde6a297616,boltz,apo,1953046039,1953046039,5HT1B_apo_boltz,A,12.679355543066848,13.449227693745096,154.39192289702282,-7.954187646439186,-6.625322766713014,1.9722,1.1186,False,False,False,9.08,14.932,,77.53885375780936,90.17299995422363,"[90.7770004272461, 94.5780029296875, 92.82599639892578, 82.072998046875, 85.61799621582031, 89.08000183105469, 97.33399963378906, 88.1449966430664, 93.94000244140625, 87.24500274658203, 98.072998046875, 95.91899871826172, 97.33300018310547, 95.79000091552734, 85.79900360107422, 72.93199920654297, 84.33000183105469, 92.70899963378906, 93.54299926757812, 85.41600036621094]",72.93199920654297,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
30,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1953046039/boltz_results_0004/predictions/0004/0004_model_1.cif,447b959a6ace828022095295155abbebd844551adb2aa6db2f408925f7588b08,boltz,apo,1953046039,1953046039,5HT1B_apo_boltz,A,13.237319862698792,14.047805398160952,155.28286067795483,-6.678274471138202,-5.34940959141203,1.7983,1.0184,False,False,False,9.08,14.932,,76.71316399207483,89.50015029907226,"[90.63600158691406, 94.13400268554688, 92.16600036621094, 81.28399658203125, 84.48500061035156, 88.22599792480469, 97.02799987792969, 86.37899780273438, 93.4280014038086, 86.02200317382812, 97.89600372314453, 95.58899688720703, 96.9010009765625, 95.35299682617188, 84.61599731445312, 72.2020034790039, 83.96900177001953, 91.53800201416016, 93.28600311279297, 84.86499786376953]",72.2020034790039,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
31,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1953046039/boltz_results_0004/predictions/0004/0004_model_2.cif,6257bd374940bd41bfc5d151062c5b772086a50e24cdd9329f0e19cb28932969,boltz,apo,1953046039,1953046039,5HT1B_apo_boltz,A,12.964098388970209,13.595275078588884,156.8599605112482,-8.103161947845244,-6.774297068119072,1.9735,1.1148,False,False,False,9.08,14.932,,76.80085631150466,89.1180492401123,"[89.71499633789062, 93.71900177001953, 91.7959976196289, 81.27400207519531, 84.3489990234375, 87.37699890136719, 96.69400024414062, 86.53399658203125, 92.97799682617188, 86.02200317382812, 97.63999938964844, 95.09300231933594, 96.6240005493164, 95.2490005493164, 85.03399658203125, 71.4739990234375, 82.6780014038086, 91.68399810791016, 92.11599731445312, 84.31099700927734]",71.4739990234375,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
32,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1509006979/boltz_results_0002/predictions/0002/0002_model_0.cif,0657b59858e57b327aa14e9c4b27003d7eac54345fb59b4c6dfd97ccff82cb9c,boltz,apo,1509006979,1509006979,5HT1B_apo_boltz,A,13.410999390593528,13.27293060996704,154.6464202303793,-8.630027815249083,-7.30116293552291,2.056,1.1832,False,False,False,9.08,14.932,,77.8602283184345,89.81839942932129,"[90.4540023803711, 94.1510009765625, 92.15799713134766, 80.11499786376953, 84.87000274658203, 88.65499877929688, 97.24600219726562, 87.1969985961914, 93.64299774169922, 87.07499694824219, 97.99800109863281, 95.8949966430664, 97.20500183105469, 95.78099822998047, 85.82499694824219, 72.98999786376953, 84.93000030517578, 92.48600006103516, 93.1240005493164, 84.56999969482422]",72.98999786376953,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
33,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1509006979/boltz_results_0002/predictions/0002/0002_model_1.cif,19b4d9845cce5887b78763cee798da51bfe5429de529bd5f25f98805d5bec413,boltz,apo,1509006979,1509006979,5HT1B_apo_boltz,A,12.26728385200652,12.977946164154789,154.06381639798613,-8.085395388425173,-6.756530508699001,2.1196,1.2298,False,False,False,9.08,14.932,,76.56254871564033,89.54054985046386,"[90.36100006103516, 94.26300048828125, 92.09100341796875, 80.00499725341797, 84.60800170898438, 88.68399810791016, 97.16600036621094, 87.4540023803711, 93.77799987792969, 86.51699829101562, 97.95800018310547, 95.6729965209961, 97.11299896240234, 95.7239990234375, 84.25399780273438, 71.6729965209961, 83.67500305175781, 92.0770034790039, 93.07099914550781, 84.66600036621094]",71.6729965209961,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
34,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1509006979/boltz_results_0002/predictions/0002/0002_model_2.cif,5f7d6e4a4976cb86a6b03aee4d8d27082d973e52ebe5a3c57d220121a55666ef,boltz,apo,1509006979,1509006979,5HT1B_apo_boltz,A,12.60579781856349,13.563072007543129,154.92262870394146,-7.919636528926667,-6.590771649200494,1.8986,1.0704,False,False,False,9.08,14.932,,76.78783839299129,89.31059913635254,"[90.44100189208984, 94.11499786376953, 92.29499816894531, 81.0719985961914, 84.6780014038086, 87.8479995727539, 97.08100128173828, 86.80999755859375, 93.20099639892578, 85.47799682617188, 97.90899658203125, 95.4020004272461, 96.91100311279297, 95.5989990234375, 84.89299774169922, 71.30699920654297, 82.78099822998047, 92.01200103759766, 92.41400146484375, 83.96499633789062]",71.30699920654297,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
35,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_boltz/0d3a3f015913/boltz/seed_1509006979/boltz_results_0002/predictions/0002/0002_model_3.cif,290f6209ba551e46bf94d9dd54dab49ff7cebba288968831fbd75559872482dd,boltz,apo,1509006979,1509006979,5HT1B_apo_boltz,A,12.843902451502036,13.897541582578556,155.59813892761636,-7.684913364372031,-6.356048484645859,1.8477,1.0643,False,False,False,9.08,14.932,,76.18202571379832,88.5928508758545,"[89.28099822998047, 93.2979965209961, 91.14800262451172, 77.95600128173828, 82.55799865722656, 87.61100006103516, 96.88600158691406, 85.43900299072266, 93.01100158691406, 85.9739990234375, 97.83300018310547, 95.26300048828125, 96.80400085449219, 95.46199798583984, 80.99700164794922, 71.00900268554688, 82.9520034790039, 91.64600372314453, 92.68800354003906, 84.04100036621094]",71.00900268554688,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
36,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_chai/6c60faf66064/chai/seed_1419042019/pred.model_idx_1.cif,6171a0b60bb7fbd24fe69c46f0884262a56822a3a8788b406001ac22ea2f5477,chai,apo,1419042019,1419042019,5HT1B_apo_chai,A,13.61258858557034,15.277496424480026,156.09367999354163,-6.340998754204797,-5.012133874478625,1.4846,1.0,False,True,False,9.08,14.932,,74.7982323146633,83.90226912114528,"[76.84027273004705, 86.48366610209148, 89.11299959818523, 67.60922114054362, 82.20500074114118, 78.57024955749512, 93.80125045776367, 83.46562480926514, 91.77514212472099, 78.19250011444092, 94.57887554168701, 90.05114310128349, 92.85609970092773, 92.6125991821289, 71.31590999256481, 68.76637554168701, 76.89827312122692, 88.00087356567383, 93.25642939976284, 81.65287590026855]",67.60922114054362,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
37,5HT1B,apo,5ht1b_human,/hpc/scratch/sengaad1/paper_af3/experiments/018_block_a_switch_test/018_block_a_switch_test_5ht1b_apo_chai/6c60faf66064/chai/seed_1419042019/pred.model_idx_2.cif,ec3e9ab6e549bf03e14cdbcbd141b4bd1490a127dcf09d3c64030925828c91be,chai,apo,1419042019,1419042019,5HT1B_apo_chai,A,14.048178600800888,15.278775278143206,156.72154713730507,-7.495749691856693,-6.166884812130521,1.6379,1.2201,False,True,False,9.08,14.932,,74.67805486833859,83.65053624280432,"[75.79727276888761, 86.13241640726726, 88.73200035095215, 67.25799984402127, 81.97885567801339, 77.87899971008301, 93.6317491531372, 83.35299873352051, 91.67556980678013, 78.06837511062622, 94.60562515258789, 90.23199898856026, 92.86279983520508, 92.43660125732421, 71.60627295754172, 68.07950115203857, 76.24654665860263, 87.74175071716309, 93.26714106968471, 81.42624950408936]",67.25799984402127,,,,,0.9523809523809524,True,False,False,False,False,False,False,False,False,,34f4e88c86bc36ec109c96ba6949f0cab62a58f72461685f785f885159a7ad05,3a6236e996ff0b62d0aa1967cecbf388945418eef0cebb11e09eebc7d32412c0,True,,,,,,,04243c45bdd2285ca195add098a7f333a0d60476,0.1.0+04243c45bdd2285ca195add098a7f333a0d60476
