receptor_slug	rung	in_core32_provisional	in_g10_scan	cognate_family	cognate_subtype	cognate_accession	evidence_class	verdict	rule_r_active_pdb	reverses_blockb_prior	blockb_prior	len	sha256	option_a_tip_subtype	option_a_sha256	option_b_scaffold_subtype	option_b_sha256	option_c_deposited_tip_sha256	caveat
OX2R	R4_a5helix	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7L1V	no	Gq		PENDING:PI-DECISION	Gq	04cdb830714025abed85ae985c0fde900515913447b9902df70a9a9c0854a138	Gs	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip+B/scaffold.
OX2R	R5_a5plus	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7L1V	no	Gq		PENDING:PI-DECISION	Gq	324cb7f2f4220c7e848a90486bd27f744bcfc81a57cc63deef3d3fa3b5b649a1	Gs	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip+B/scaffold.
OX2R	R6a_da5	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7L1V	no	Gq		PENDING:PI-DECISION	Gq	b596d3ee285fb9fe2504c944ec3dce54567c45f2169ae66f5d7f86977de646c0	Gs	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip+B/scaffold.
OX2R	R7_full	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7L1V	no	Gq		PENDING:PI-DECISION	Gq	aae9e1c2493fd38402f4ff11436a321d9eae94449b07c61568995565cdcdefc0	Gs	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip+B/scaffold.
OXYR	R1_ct11	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7RYC	no			PENDING:PI-DECISION	Gq	352936d3e72c33c9d67da7fdb4ee3e5781d58dc3f59637aa2d6d7db2b02aabd6	Gs	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509	see g1_partner_registry reftip_ct11/OXYR	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
OXYR	R2_ct15	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7RYC	no			PENDING:PI-DECISION	Gq	7861ee15ebd234c9d6e9d8f1fa0022dcbee49aba1099911631ca05c6c48e488d	Gs	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
OXYR	R3_ct21	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7RYC	no			PENDING:PI-DECISION	Gq	ca9c43b3512da42d954f460071ed681cb95a05eb4a66fc95bf75f9f8fddfa443	Gs	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7	reftip_ct21/OXYR	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
OXYR	R4_a5helix	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7RYC	no			PENDING:PI-DECISION	Gq	04cdb830714025abed85ae985c0fde900515913447b9902df70a9a9c0854a138	Gs	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
OXYR	R5_a5plus	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7RYC	no			PENDING:PI-DECISION	Gq	324cb7f2f4220c7e848a90486bd27f744bcfc81a57cc63deef3d3fa3b5b649a1	Gs	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
OXYR	R6a_da5	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7RYC	no			PENDING:PI-DECISION	Gq	b596d3ee285fb9fe2504c944ec3dce54567c45f2169ae66f5d7f86977de646c0	Gs	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
OXYR	R7_full	yes	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	7RYC	no			PENDING:PI-DECISION	Gq	aae9e1c2493fd38402f4ff11436a321d9eae94449b07c61568995565cdcdefc0	Gs	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
PD2R2	R1_ct11	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8XXV	no		11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
PD2R2	R2_ct15	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8XXV	no		15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
PD2R2	R3_ct21	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8XXV	no		21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
PD2R2	R4_a5helix	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8XXV	no		26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
PD2R2	R5_a5plus	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8XXV	no		36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
PD2R2	R6a_da5	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8XXV	no		328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
PD2R2	R7_full	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	8XXV	no		354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
PE2R4	R1_ct11	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8GDB	no		11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						
PE2R4	R2_ct15	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8GDB	no		15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						
PE2R4	R3_ct21	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8GDB	no		21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						
PE2R4	R4_a5helix	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8GDB	no		26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						
PE2R4	R5_a5plus	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8GDB	no		36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						
PE2R4	R6a_da5	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8GDB	no		368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						
PE2R4	R7_full	no	no	Gs	Gs	P63092	STRUCTURE_EXACT	frozen	8GDB	no		394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						
S1PR1	R1_ct11	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD4	no		11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
S1PR1	R2_ct15	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD4	no		15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
S1PR1	R3_ct21	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD4	no		21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
S1PR1	R4_a5helix	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD4	no		26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
S1PR1	R5_a5plus	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD4	no		36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
S1PR1	R6a_da5	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD4	no		328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
S1PR1	R7_full	yes	yes	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7TD4	no		354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
S1PR5	R1_ct11	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7EW1	no		11	07f3c67495a3d42d48d5ea02b6adb8c67bea34d3fceabc8a27beeeded8ebb7d4						
S1PR5	R2_ct15	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7EW1	no		15	a79fe76aa984b5e3bac3da9992122e185050f45837a8c34dcf893ebedc91dbcd						
S1PR5	R3_ct21	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7EW1	no		21	ff6db386f5b9f5497eb2fd7777e0006bb86e2e45592cc1055ccf38003591642f						
S1PR5	R4_a5helix	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7EW1	no		26	083c1a4dccd253e12449ab2055b1cd257c0d850ea2b61cc6e09ce473afc91f49						
S1PR5	R5_a5plus	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7EW1	no		36	e931f1049440108a647eb4682c64de95a0c3b99668d22ce4f412bea48891127e						
S1PR5	R6a_da5	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7EW1	no		328	9e30e74d599d9fa771b539d49633e2652f1d97a9517daacc4fb208fab9a0233d						
S1PR5	R7_full	no	no	Gi/o	Gi1	P63096	STRUCTURE_EXACT	frozen	7EW1	no		354	57f8013fce15aa580c1c618f1fb4f45d76af5361d9190eb56bbbebf5997999d1						
SSR2	R1_ct11	yes	no	Gi/o	Gi3	P08754	STRUCTURE_EXACT	frozen	7T10	no		11	3936e9d85248d9ceb1f40e2f1264649276ec182ebae65aeb94f160b4c8a93779						
SSR2	R2_ct15	yes	no	Gi/o	Gi3	P08754	STRUCTURE_EXACT	frozen	7T10	no		15	98917a156f0269115840a413e4150d81cbd71077648552faf52e2537de829d63						
SSR2	R3_ct21	yes	no	Gi/o	Gi3	P08754	STRUCTURE_EXACT	frozen	7T10	no		21	67c29b5a903d7dd0e2ac71d6e6088e4f4d47a7aa315dae4dc855fd2d3de44090						
SSR2	R4_a5helix	yes	no	Gi/o	Gi3	P08754	STRUCTURE_EXACT	frozen	7T10	no		26	681947a66b7530161162eff953a9518c293c99cd1da54e2cd37cb8cf723bdcee						
SSR2	R5_a5plus	yes	no	Gi/o	Gi3	P08754	STRUCTURE_EXACT	frozen	7T10	no		36	a047cc1bc1557214ef5cb418589965dbdb56f47b9116548ab628d8edca011743						
SSR2	R6a_da5	yes	no	Gi/o	Gi3	P08754	STRUCTURE_EXACT	frozen	7T10	no		328	d1518b6c4a99cca1d3e60112feed4f7308bbecf35083bf7ad1305b725e63a603						
SSR2	R7_full	yes	no	Gi/o	Gi3	P08754	STRUCTURE_EXACT	frozen	7T10	no		354	22093c00de41583d7f83fa6270f4affb602588f5a7e67074e2477e67c4a448d4						
TA2R	R1_ct11	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8XJN	no			PENDING:PI-DECISION	Gq	352936d3e72c33c9d67da7fdb4ee3e5781d58dc3f59637aa2d6d7db2b02aabd6	Gs	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509	see g1_partner_registry reftip_ct11/TA2R	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
TA2R	R2_ct15	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8XJN	no			PENDING:PI-DECISION	Gq	7861ee15ebd234c9d6e9d8f1fa0022dcbee49aba1099911631ca05c6c48e488d	Gs	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
TA2R	R3_ct21	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8XJN	no			PENDING:PI-DECISION	Gq	ca9c43b3512da42d954f460071ed681cb95a05eb4a66fc95bf75f9f8fddfa443	Gs	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7	reftip_ct21/TA2R	deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
TA2R	R4_a5helix	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8XJN	no			PENDING:PI-DECISION	Gq	04cdb830714025abed85ae985c0fde900515913447b9902df70a9a9c0854a138	Gs	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
TA2R	R5_a5plus	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8XJN	no			PENDING:PI-DECISION	Gq	324cb7f2f4220c7e848a90486bd27f744bcfc81a57cc63deef3d3fa3b5b649a1	Gs	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
TA2R	R6a_da5	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8XJN	no			PENDING:PI-DECISION	Gq	b596d3ee285fb9fe2504c944ec3dce54567c45f2169ae66f5d7f86977de646c0	Gs	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
TA2R	R7_full	no	no	Gq/11;Gs			CHIMERA_SPLIT	needs_decision	8XJN	no			PENDING:PI-DECISION	Gq	aae9e1c2493fd38402f4ff11436a321d9eae94449b07c61568995565cdcdefc0	Gs	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb		deposited tip matches no canonical human Ga at ct21 (best 0.62). Scaffold reads Gs, alpha5 tip reads Gq/11. Two honest answers; the rule does not choose. Annotation backs: A/tip.
TSHR	R1_ct11	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7UTZ	no		11	f159565cbda52c2b94610c95af8e362fab6620b027e2ee6a1d6e0fa09b5e8509						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
TSHR	R2_ct15	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7UTZ	no		15	fb163fbce24f88f971d728fb69573e92b64d73b9cee95f1b75c793daf8c48c5f						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
TSHR	R3_ct21	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7UTZ	no		21	39355d83d34556e438109cf065c187714a66052bf2d892a6746407e972c1f4e7						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
TSHR	R4_a5helix	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7UTZ	no		26	95d5cf5e3eab4dc5be7728e8fdf688de0f7565461800c7c3f211a09b4a0a3411						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
TSHR	R5_a5plus	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7UTZ	no		36	52ab88cba555bdfc50374dea3e1b81a6a37145c13c6b4278fc3dff463c2b7a25						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
TSHR	R6a_da5	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7UTZ	no		368	7c75cc25b56cb2dac657baecbcc2a034e87e56c3f39fae2e9c982319927bde90						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
TSHR	R7_full	yes	no	Gs	Gs	P63092	STRUCTURE_NEAR	frozen	7UTZ	no		394	6dedace6845efaa21a29f1b95f01b291bbbc27a72e2d8835a9ae15b3909c91bb						deposited tip is engineered -- 1 of 21 substitutions from Gs -- but every canonical at the best score is in one family, so family and subtype are unambiguous.
